restaurant name,city,feature,review,sentiment
pasta loco,Bristol,restaurant,"Pasta Loco is clearly very popular , you must book well in advance to get a table over the weekend and so I had gone to the restaurant with some anticipation",1
pasta loco,Bristol,restaurant,Both restaurants are faultless - a great asset to Bristol ! !,1
pasta loco,Bristol,food,"From being greeted at the door to the waitress bringing extra bread to soak up our pasta sauce we enjoyed every minute of our meal.The food was incredible , the bread and oil is the best I have had and the fresh pasta was an utter joy to eat ! I had the ox cheek ragu and my partner , the carbonara and both were sublime ! ! The waitresses were all really friendly , attentive without being overbearing and knew their stuff about the menu and the wine ! We can not wait to go back !",1
pasta loco,Bristol,food,"Dom and the team are just outstanding from the second you arrive to the second you leave.As for the food , as always everything was cooked to perfection , I highly recommend the signature pork belly and carbonara just an incredible dish.All in all these guys deserve all the praise they get.Top work !",1
pasta loco,Bristol,food,Fantastic ! Both food and service was excellent,1
pasta loco,Bristol,food,"Albeit you may have to wait a while to book a table at Pasta Loco , but there is a good reason for that.The restaurant is small and intimate , but most importantly , the food is amazing",-1
pasta loco,Bristol,food,We were so looking forward to our visit and the food was wonderful,1
pasta loco,Bristol,food,Hopefully we ’ ll have better luck next time as the food was truly great .,1
pasta loco,Bristol,food,The food is fantastic and the staff are very knowledgeable and attentive,1
pasta loco,Bristol,food,"My own choices were the octopus with lentils as a starter which was excellent followed by the mac and cheese with truffle , the flavours in this latter dish were subtle and a somewhat standard dish was elevated to something special.To conclude the deserts of gorgonzola with fig and orange cake could not be faulted.All in all , the food is great , the service excellent and the overall meal very good value considering what you eat and drink",1
pasta loco,Bristol,food,"Fantastic food cooked with love , great casual service and fine wine .",1
pasta loco,Bristol,menu,"From being greeted at the door to the waitress bringing extra bread to soak up our pasta sauce we enjoyed every minute of our meal.The food was incredible , the bread and oil is the best I have had and the fresh pasta was an utter joy to eat ! I had the ox cheek ragu and my partner , the carbonara and both were sublime ! ! The waitresses were all really friendly , attentive without being overbearing and knew their stuff about the menu and the wine ! We can not wait to go back !",1
pasta loco,Bristol,menu,Everything on the menu we ate was great,1
pasta loco,Bristol,menu,"The menu was concise and changes daily , the pasta is made fresh everyday in one of the tiniest professional kitchens I ’ d seen in a while",1
pasta loco,Bristol,visit,We were so looking forward to our visit and the food was wonderful,1
pasta loco,Bristol,visit,After visiting the sister branch pasta ripiena back in July for my birthday and being so impressed we booked up pasta loco ready for my partners birthday last week ! The visit to pasta loco did not disappoint ! The minute you walk in you are greeted with a warm family feel,1
pasta loco,Bristol,value,"My own choices were the octopus with lentils as a starter which was excellent followed by the mac and cheese with truffle , the flavours in this latter dish were subtle and a somewhat standard dish was elevated to something special.To conclude the deserts of gorgonzola with fig and orange cake could not be faulted.All in all , the food is great , the service excellent and the overall meal very good value considering what you eat and drink",1
pasta loco,Bristol,everything,"Dom and the team are just outstanding from the second you arrive to the second you leave.As for the food , as always everything was cooked to perfection , I highly recommend the signature pork belly and carbonara just an incredible dish.All in all these guys deserve all the praise they get.Top work !",1
pasta loco,Bristol,everything,"The star of the meal for me was the pasta , it was simply sensational , but it was hard not to fall in love with everything I was served.Well done Dom , so glad I finally got to try it , you guys deserve all the praise and awards you ’ ve gotten thus far .",1
pasta loco,Bristol,pasta,"From being greeted at the door to the waitress bringing extra bread to soak up our pasta sauce we enjoyed every minute of our meal.The food was incredible , the bread and oil is the best I have had and the fresh pasta was an utter joy to eat ! I had the ox cheek ragu and my partner , the carbonara and both were sublime ! ! The waitresses were all really friendly , attentive without being overbearing and knew their stuff about the menu and the wine ! We can not wait to go back !",1
pasta loco,Bristol,pasta,"The menu was concise and changes daily , the pasta is made fresh everyday in one of the tiniest professional kitchens I ’ d seen in a while",1
pasta loco,Bristol,pasta,"The star of the meal for me was the pasta , it was simply sensational , but it was hard not to fall in love with everything I was served.Well done Dom , so glad I finally got to try it , you guys deserve all the praise and awards you ’ ve gotten thus far .",1
pasta loco,Bristol,pasta,After visiting the sister branch pasta ripiena back in July for my birthday and being so impressed we booked up pasta loco ready for my partners birthday last week ! The visit to pasta loco did not disappoint ! The minute you walk in you are greeted with a warm family feel,1
pasture,Bristol,atmosphere,"Steak delicious , perfect service , good atmosphere , delicious wine",1
pasture,Bristol,service,The service was attentive and the food & drinks came out in good time,1
pasture,Bristol,service,"We were a big table of 11/12 I think , the service was good on arrival , we were seated pretty soon after getting our first drinks from the bar",1
pasture,Bristol,service,The service is delightful too,1
pasture,Bristol,service,"Steak delicious , perfect service , good atmosphere , delicious wine",1
pasture,Bristol,food,The service was attentive and the food & drinks came out in good time,1
pasture,Bristol,location,I booked Pasture on the strength of its location close to our hotel & its good reviews on TA,1
pasture,Bristol,quality,"We had the delicious beef croquettes to share to start which are really tasty.We shared the chateaubriand as a main , the meat quality is outstanding , really superb",1
pasture,Bristol,meal,What a great meal,1
the crepe and coffee cabin,Bristol,coffee,the crepe was cooked fresh before me and tasted delish ! ill defo be returning to try a coffee and another one soon.thank you ⚓️,1
the crepe and coffee cabin,Bristol,coffee,"Come in here daily on my work breaks , always friendly staff great coffee and lovely lentil soup ! Would recommend to anyone !",1
the crepe and coffee cabin,Bristol,coffee,"The best crepes , coffee and hot chocolate",1
the crepe and coffee cabin,Bristol,coffee,Great location overlooking harbour great coffee and lovely friendly staff,1
the crepe and coffee cabin,Bristol,coffee,My crepe was cooked to perfection and the accompanying coffee was very good,1
the crepe and coffee cabin,Bristol,coffee,"Second time I ’ ve been here with the family was awesome , good views , crepes and coffee the best , really enjoyed my soup that they are now selling for the winter",1
the crepe and coffee cabin,Bristol,crepe,the crepe was cooked fresh before me and tasted delish ! ill defo be returning to try a coffee and another one soon.thank you ⚓️,1
the crepe and coffee cabin,Bristol,crepe,"The best crepes , coffee and hot chocolate",1
the crepe and coffee cabin,Bristol,crepe,My crepe was cooked to perfection and the accompanying coffee was very good,1
the crepe and coffee cabin,Bristol,crepe,Delicious crepes with big variety of fillings,1
the crepe and coffee cabin,Bristol,crepe,"Second time I ’ ve been here with the family was awesome , good views , crepes and coffee the best , really enjoyed my soup that they are now selling for the winter",1
the crepe and coffee cabin,Bristol,crepe,Perfect location by the waterfront and the museum for a quick delicious crepe and a cup of tea,1
the crepe and coffee cabin,Bristol,soup,"Come in here daily on my work breaks , always friendly staff great coffee and lovely lentil soup ! Would recommend to anyone !",1
the crepe and coffee cabin,Bristol,soup,"Second time I ’ ve been here with the family was awesome , good views , crepes and coffee the best , really enjoyed my soup that they are now selling for the winter",1
the crepe and coffee cabin,Bristol,food,"Crepes are always on point , especially ones made by the lady ( sorry I do not know your name ... ) Quality food and great chat !",1
the crepe and coffee cabin,Bristol,food,"They have milk alternatives , which is nice , and plenty of sweet and savory options for food",1
the crepe and coffee cabin,Bristol,price,"I was wondering the harbourside today taking in the sights and sounds of our waterside and felt pekish which is when i sumbled upon this beauty ! friendly , good prices and served with a smile",1
the crepe and coffee cabin,Bristol,visit,Food looked great will try next visit .,1
the crepe and coffee cabin,Bristol,i,"I was wondering the harbourside today taking in the sights and sounds of our waterside and felt pekish which is when i sumbled upon this beauty ! friendly , good prices and served with a smile",1
the crepe and coffee cabin,Bristol,i,the crepe was cooked fresh before me and tasted delish ! ill defo be returning to try a coffee and another one soon.thank you ⚓️,1
the crepe and coffee cabin,Bristol,i,"Come in here daily on my work breaks , always friendly staff great coffee and lovely lentil soup ! Would recommend to anyone !",1
the crepe and coffee cabin,Bristol,i,"Go along and see the lovely , friendly Freya .",1
the crepe and coffee cabin,Bristol,i,"Crepes are always on point , especially ones made by the lady ( sorry I do not know your name ... ) Quality food and great chat !",1
the crepe and coffee cabin,Bristol,i,Great location overlooking harbour great coffee and lovely friendly staff,1
the crepe and coffee cabin,Bristol,i,Food looked great will try next visit .,1
the crepe and coffee cabin,Bristol,i,My crepe was cooked to perfection and the accompanying coffee was very good,1
the crepe and coffee cabin,Bristol,i,Service was fast and friendly .,1
the crepe and coffee cabin,Bristol,i,Delicious crepes with big variety of fillings,1
the crepe and coffee cabin,Bristol,i,Always very friendly waiters,1
the crepe and coffee cabin,Bristol,i,"Second time I ’ ve been here with the family was awesome , good views , crepes and coffee the best , really enjoyed my soup that they are now selling for the winter",1
the crepe and coffee cabin,Bristol,i,Perfect location by the waterfront and the museum for a quick delicious crepe and a cup of tea,1
the crepe and coffee cabin,Bristol,i,"They have milk alternatives , which is nice , and plenty of sweet and savory options for food",1
the crepe and coffee cabin,Bristol,location,Great location overlooking harbour great coffee and lovely friendly staff,1
the crepe and coffee cabin,Bristol,location,Perfect location by the waterfront and the museum for a quick delicious crepe and a cup of tea,1
the crepe and coffee cabin,Bristol,staff,"Come in here daily on my work breaks , always friendly staff great coffee and lovely lentil soup ! Would recommend to anyone !",1
the crepe and coffee cabin,Bristol,staff,Great location overlooking harbour great coffee and lovely friendly staff,1
koocha mezze bar,Bristol,meat,As a meat eater I was sceptical about going to a vegan restaurant as I was not sure I would come away feeling satisfied,-1
koocha mezze bar,Bristol,service,"The vegan food is fantastic , service very friendly and interiour nicely decorated",1
koocha mezze bar,Bristol,food,Ordered a Deliveroo from her last nite absolutely fantastic food Delivery was really quick and food was lovely and hot would definitely recommend and will be ordering again,1
koocha mezze bar,Bristol,food,This time it was a whole group of us and as per usual the lovely staff served up gorgeous food ! ! Fully vegan but non-vegans will be blown away,1
koocha mezze bar,Bristol,food,"The vegan food is fantastic , service very friendly and interiour nicely decorated",1
koocha mezze bar,Bristol,food,"Loved everything about this restaurant- absolutely gorgeous food , lovely mocktail , great music and friendly staff",1
koocha mezze bar,Bristol,eater,As a meat eater I was sceptical about going to a vegan restaurant as I was not sure I would come away feeling satisfied,-1
koocha mezze bar,Bristol,decor,"The vegan food is fantastic , service very friendly and interiour nicely decorated",1
koocha mezze bar,Bristol,location,"Just delicious , we loved it.No one would be disappointed -- brilliantly complex flavours , friendly staff and an intimate feeling in a great location.Oh and unbelievably cheap for what it is ! We ate for two for roughly 20 quid ( not incl",1
koocha mezze bar,Bristol,time,This time it was a whole group of us and as per usual the lovely staff served up gorgeous food ! ! Fully vegan but non-vegans will be blown away,1
koocha mezze bar,Bristol,staff,This time it was a whole group of us and as per usual the lovely staff served up gorgeous food ! ! Fully vegan but non-vegans will be blown away,1
koocha mezze bar,Bristol,staff,Friendly staff and very fun to try something new and vegan .,1
koocha mezze bar,Bristol,staff,"Just delicious , we loved it.No one would be disappointed -- brilliantly complex flavours , friendly staff and an intimate feeling in a great location.Oh and unbelievably cheap for what it is ! We ate for two for roughly 20 quid ( not incl",1
koocha mezze bar,Bristol,staff,"Loved everything about this restaurant- absolutely gorgeous food , lovely mocktail , great music and friendly staff",1
coronation curry house,Bristol,atmosphere,Very relaxed atmosphere and when we complimented him on the curry he said do not thank me thank my chef and went to get him.A little gem of a place .,1
coronation curry house,Bristol,food,Having read reviews online we were keen to try it out and we were not disappointed ! Nilesh was a delightful host who ensured we wanted for nothing including a delicious chocolate birthday cake ! He was incredibly knowledgeable and was able to give succinct recommendations that ensure we made the best food choices,1
coronation curry house,Bristol,food,"Fabulous food , staff were very helpful and it was truly a hidden gem",1
coronation curry house,Bristol,food,if you show up and they have got no room you will kick yourself when you see what is being served and how lovely the foodie aromas are,1
coronation curry house,Bristol,food,"We had to wait a short while for our table , but the stag party sat there were great fun and even bought us a drink as compensation for waiting , and the lovely manager was very apologetic , but we did not mind.Goes without saying , given its TA rating that the food was fantastic , we particularly recommend the non-veg starter sharing platter , served on sizzling onions and peppers , and we took on board the manager ’ s suggestion of the Khushboo specials ; we had one king prawn – no stinting on the number of prawns here – and one chicken , and the other couple with us thought their choices were great too",1
coronation curry house,Bristol,food,It was unbelievably cheap for the quality of the food,1
coronation curry house,Bristol,quality,It was unbelievably cheap for the quality of the food,1
coronation curry house,Bristol,value,Good value for money would definitely go back .,1
coronation curry house,Bristol,curry,After reading reviews on TripAdvisor we decided to have dinner here.A quaint little restaurant-we were welcomed by the owner who was very knowledgeable and friendly.My girlfriend explained what she liked in a curry and he said it would be no problem and it was perfect,-1
coronation curry house,Bristol,curry,Very relaxed atmosphere and when we complimented him on the curry he said do not thank me thank my chef and went to get him.A little gem of a place .,1
coronation curry house,Bristol,curry,Food was great probably the best curry i have had in a while,1
matina,Bristol,kebab,Amazing fresh tasty kebabs with friendly hard working staff,1
matina,Bristol,kebab,I went there recently with my daughter and I had such a good fresh tasting kebab I ’ m going back again this week.The food is nothing like a late night kebab when the pub closes,1
matina,Bristol,food,I went there recently with my daughter and I had such a good fresh tasting kebab I ’ m going back again this week.The food is nothing like a late night kebab when the pub closes,1
matina,Bristol,food,It was as good as i remembered the first time probably better as i did not have to share my food this time,1
matina,Bristol,value,Genuinely generous portion and great value,1
matina,Bristol,value,"This was amazing ! So tasty , so fresh , right down to the beautiful bread ! Really good value as well - massive wrap for £4.90 .",1
matina,Bristol,time,It was as good as i remembered the first time probably better as i did not have to share my food this time,1
matina,Bristol,wrap,"Freshly made wrap with fresh veggie , hummus , spices and lamb just off the grill",1
matina,Bristol,wrap,"This was amazing ! So tasty , so fresh , right down to the beautiful bread ! Really good value as well - massive wrap for £4.90 .",1
matina,Bristol,bread,I am sorry that I could not take pictures because I was very hungry 😄fresh bread and salad absolutely delicious,1
matina,Bristol,bread,"This was amazing ! So tasty , so fresh , right down to the beautiful bread ! Really good value as well - massive wrap for £4.90 .",1
matina,Bristol,bread,"The naan bread was fantastic , not too thick",-1
everyday thai,Bristol,atmosphere,Was a nice atmosphere and more room now they have made the place bigger,1
everyday thai,Bristol,atmosphere,"The smell of this curry alone made me want steal his food , and he described the curry as “ THE BEST CURRY I HAVE EVER HAD ! ! ! ! ” ( This is super high praise , He is a foodie and not the kind of person who throws those kinds of statements around ! ! ! ) and I would be inclined to agree the mouthful I had was exceptional ! The atmosphere : Me and my husband live locally to this little restaurant but have not been for a while , during this time they have expanded the through into next door as well",1
everyday thai,Bristol,atmosphere,The staff and owners make the atmosphere warm and inviting,1
everyday thai,Bristol,service,Food was very good and service ! Lovely flavours,1
everyday thai,Bristol,restaurant,"The smell of this curry alone made me want steal his food , and he described the curry as “ THE BEST CURRY I HAVE EVER HAD ! ! ! ! ” ( This is super high praise , He is a foodie and not the kind of person who throws those kinds of statements around ! ! ! ) and I would be inclined to agree the mouthful I had was exceptional ! The atmosphere : Me and my husband live locally to this little restaurant but have not been for a while , during this time they have expanded the through into next door as well",1
everyday thai,Bristol,restaurant,"The decor of the restaurant is bizarre , but I feel that adds to the charm .",1
everyday thai,Bristol,restaurant,We have been regularly visiting this wonderful family run restaurant since it opened,1
everyday thai,Bristol,restaurant,"It can be difficult to find an authentic tasting Thai restaurant , but this ticked the boxes",-1
everyday thai,Bristol,food,Lovely food,1
everyday thai,Bristol,food,The food : To start I had battered vegetables ( which was a huge portion ! ! ! ) and my husband had chicken satay,1
everyday thai,Bristol,food,The food : To start I had battered vegetables ( which was a huge portion ! ! ! ) and my husband had chicken satay,1
everyday thai,Bristol,food,"Both were delicious , I had been feeling a little delicate that week and my appetite was pretty small so to have such a huge pile of veg for a starter was a bit too much for me , I left half of it and the staff were very concerned there was something wrong with the food ( there was not ! ) and checked which was nice",1
everyday thai,Bristol,food,"The smell of this curry alone made me want steal his food , and he described the curry as “ THE BEST CURRY I HAVE EVER HAD ! ! ! ! ” ( This is super high praise , He is a foodie and not the kind of person who throws those kinds of statements around ! ! ! ) and I would be inclined to agree the mouthful I had was exceptional ! The atmosphere : Me and my husband live locally to this little restaurant but have not been for a while , during this time they have expanded the through into next door as well",1
everyday thai,Bristol,food,The food no matter what we order is so delicious that we continue to add more items each time we go there,1
everyday thai,Bristol,food,"With Sami and Pickky ’ s help that he could order special food and so he could eat it.I know chick pea it ’ s not listed in your menu , if you wouldn ’ t mind telling me how you prepared that beautiful heavenly dish , I would like to try making some for me and for my son at home , since he enjoyed it so much.Once again THANK YOU SO MUCH for everything ! And you and your staff helped to make it happen ! We will be back next month ! I ’ ll be sure to let you know in advance before we come again .",1
everyday thai,Bristol,decor,"The decor of the restaurant is bizarre , but I feel that adds to the charm .",1
everyday thai,Bristol,time,"The smell of this curry alone made me want steal his food , and he described the curry as “ THE BEST CURRY I HAVE EVER HAD ! ! ! ! ” ( This is super high praise , He is a foodie and not the kind of person who throws those kinds of statements around ! ! ! ) and I would be inclined to agree the mouthful I had was exceptional ! The atmosphere : Me and my husband live locally to this little restaurant but have not been for a while , during this time they have expanded the through into next door as well",1
everyday thai,Bristol,time,"Every time we have been the owner has been so welcoming and friendly , as have the waiting staff most of whom are Thai nationals",1
everyday thai,Bristol,time,The food no matter what we order is so delicious that we continue to add more items each time we go there,1
everyday thai,Bristol,time,Every time we eat it seems special and we always look forward to returning again with added eagerness ! Muhammad AliBristol,1
everyday thai,Bristol,time,"However , my favourite dishes are ; tapas trio starter , Lamb Massaman Gae and Combo.Pickky and Sami , thank you so much for taking such wonderful care of me and my family during our visit.You and your staff were so very accommodating and informed about our special dietary needs.My son had a wonderful time last August on his birthday and liked that surprises",1
everyday thai,Bristol,staff,The staff are all very friendly and nothing is to much trouble,1
everyday thai,Bristol,staff,"Both were delicious , I had been feeling a little delicate that week and my appetite was pretty small so to have such a huge pile of veg for a starter was a bit too much for me , I left half of it and the staff were very concerned there was something wrong with the food ( there was not ! ) and checked which was nice",1
everyday thai,Bristol,staff,"Every time we have been the owner has been so welcoming and friendly , as have the waiting staff most of whom are Thai nationals",1
everyday thai,Bristol,staff,The staff and owners make the atmosphere warm and inviting,1
everyday thai,Bristol,staff,"However , my favourite dishes are ; tapas trio starter , Lamb Massaman Gae and Combo.Pickky and Sami , thank you so much for taking such wonderful care of me and my family during our visit.You and your staff were so very accommodating and informed about our special dietary needs.My son had a wonderful time last August on his birthday and liked that surprises",1
everyday thai,Bristol,staff,"With Sami and Pickky ’ s help that he could order special food and so he could eat it.I know chick pea it ’ s not listed in your menu , if you wouldn ’ t mind telling me how you prepared that beautiful heavenly dish , I would like to try making some for me and for my son at home , since he enjoyed it so much.Once again THANK YOU SO MUCH for everything ! And you and your staff helped to make it happen ! We will be back next month ! I ’ ll be sure to let you know in advance before we come again .",1
box-e,Bristol,atmosphere,"There was nothing wrong with any of them and were very tasty in their own right.However , what was lacking was the atmosphere",-1
box-e,Bristol,service,"Lovely friendly little place , food fab & service quick & helpful",1
box-e,Bristol,service,"Lovely , cosy and friendly restaurant with superb fresh and seasonal food , and equally great wine ! The service was amazing as well",1
box-e,Bristol,service,Attentative service and great tasty well presented food !,1
box-e,Bristol,service,Very good cooking and nice service,1
box-e,Bristol,service,"I went with 3 friends on a weekend away in Bristol and we have all since raved about how great the meal was , how lovely the service was and that we would all definitely go back should we ever be in Bristol again .",1
box-e,Bristol,food,The food and drinks were wonderful and every sip and mouthful were a real delight,1
box-e,Bristol,food,"Lovely friendly little place , food fab & service quick & helpful",1
box-e,Bristol,food,"Lovely , cosy and friendly restaurant with superb fresh and seasonal food , and equally great wine ! The service was amazing as well",1
box-e,Bristol,food,Attentative service and great tasty well presented food !,1
box-e,Bristol,food,"It is one of those trendy restaurants where , with good marketing , sells itself as a foodie venue.We all went for the tasting menu and basically several dishes came out which were the size of a starter",1
box-e,Bristol,food,The staff are working in a very limited space and did their best.The food was good but if you are expecting an attentive evening then you may be disappointed.Wine is very expensive.I would have been happy had the surroundings been more eloquent.Foodies who are not bothered with their surroundings will enjoy it.The toilet is outside the premises and with a code to get in.It is not for everyone .,-1
box-e,Bristol,food,"Great food , super flavours",1
box-e,Bristol,price,"We tried this place recently , and it did indeed live up to expectations.We went for the tasting menu , which is quite reasonably priced , and although the wines are not cheap they are excellent quality.Everyone agreed that this is a good choice one or two rungs below “ Michelin ” restaurants , and nobody left feeling hungry.Service was prompt and professional but not quite as “ chirpy and friendly “ as I was expecting given the intimacy of the venue and other reviews , but nothing to complain about in any way.We will certainly return .",1
box-e,Bristol,quality,"We tried this place recently , and it did indeed live up to expectations.We went for the tasting menu , which is quite reasonably priced , and although the wines are not cheap they are excellent quality.Everyone agreed that this is a good choice one or two rungs below “ Michelin ” restaurants , and nobody left feeling hungry.Service was prompt and professional but not quite as “ chirpy and friendly “ as I was expecting given the intimacy of the venue and other reviews , but nothing to complain about in any way.We will certainly return .",1
tare,Bristol,atmosphere,"The food was well worth the price given the quality.The service was great ( we got a bit irked that people who arrived half an hour after us got their desserts first but did not diminish the experience ) and the atmosphere was good - it surprisingly did not feel too cramped despite being so bijou.Would definitely recommend , a great experience for any foodie .",1
tare,Bristol,service,"The food was well worth the price given the quality.The service was great ( we got a bit irked that people who arrived half an hour after us got their desserts first but did not diminish the experience ) and the atmosphere was good - it surprisingly did not feel too cramped despite being so bijou.Would definitely recommend , a great experience for any foodie .",1
tare,Bristol,food,"My family can be very picky about food due to allergies and intolerances so it was awesome to see that I could give the chef a heads up about all this in advance when I made my booking online ; another thing I loooved , being able to book online ! Restaurant itself was modern and minimal but not overcrowded for size , I found it cute and clean .",1
tare,Bristol,food,"The food was well worth the price given the quality.The service was great ( we got a bit irked that people who arrived half an hour after us got their desserts first but did not diminish the experience ) and the atmosphere was good - it surprisingly did not feel too cramped despite being so bijou.Would definitely recommend , a great experience for any foodie .",1
tare,Bristol,menu,"I took vegetarian menu and it is very delicious ! In fact I eat meat usually but looking the menu I am attracted by vegetarian choices , I am right , perfect starter and main dish ! Vegetable itself can be so tasty",1
tare,Bristol,menu,"For vegetarians , my advice is to check what is on the menu before you attend.Our starters were quite sweet but delicious , one had candied walnuts and creme amongst other things and the other starter was a root veg terrine ( also quite sweet )",-1
tare,Bristol,price,"The food was well worth the price given the quality.The service was great ( we got a bit irked that people who arrived half an hour after us got their desserts first but did not diminish the experience ) and the atmosphere was good - it surprisingly did not feel too cramped despite being so bijou.Would definitely recommend , a great experience for any foodie .",1
tare,Bristol,course,Read reviews on tripadvisor and decided to try it out while in town for a few couple of days.What a fantastic meal in a unusual setting.We had the 5 course meal and every bite was a delicious surprise,1
tare,Bristol,course,"The main course ( only one main is ever available ) was also very sweet , with slithers of apple and apple sauce with nothing savoury to balance it out",1
tare,Bristol,course,"Fine dining but with a lovely , relaxed ambience - had the 5-course option - some delicious plates and great wine - staff were keen to offer guidance - and all in the confines of a shipping container - good job !",1
tare,Bristol,location,I liked the location - very young and funky !,-1
tare,Bristol,ambience,"Fine dining but with a lovely , relaxed ambience - had the 5-course option - some delicious plates and great wine - staff were keen to offer guidance - and all in the confines of a shipping container - good job !",1
tare,Bristol,dish,Each dish was amazingly presented with really strong unique flavours,1
tare,Bristol,dish,"I took vegetarian menu and it is very delicious ! In fact I eat meat usually but looking the menu I am attracted by vegetarian choices , I am right , perfect starter and main dish ! Vegetable itself can be so tasty",1
tare,Bristol,quality,"The food was well worth the price given the quality.The service was great ( we got a bit irked that people who arrived half an hour after us got their desserts first but did not diminish the experience ) and the atmosphere was good - it surprisingly did not feel too cramped despite being so bijou.Would definitely recommend , a great experience for any foodie .",1
tare,Bristol,starter,"I took vegetarian menu and it is very delicious ! In fact I eat meat usually but looking the menu I am attracted by vegetarian choices , I am right , perfect starter and main dish ! Vegetable itself can be so tasty",1
tare,Bristol,starter,"For vegetarians , my advice is to check what is on the menu before you attend.Our starters were quite sweet but delicious , one had candied walnuts and creme amongst other things and the other starter was a root veg terrine ( also quite sweet )",-1
tare,Bristol,starter,"All were great , especially the Iberico pork cheek starter which was one of the best starters my partner has had",1
tare,Bristol,staff,Lovely ambiance and friendly staff,1
tare,Bristol,staff,"Fine dining but with a lovely , relaxed ambience - had the 5-course option - some delicious plates and great wine - staff were keen to offer guidance - and all in the confines of a shipping container - good job !",1
charlie brett's at the allerton,Yorkshire,atmosphere,Attention to detail from every member of staff was noted.Professional and courteous and the atmosphere was lovely on a very busy night.We would highly recommend this to anyone ! ! p.s you have to try out the dessert menu ! ! !,1
charlie brett's at the allerton,Yorkshire,service,"All in all - great food , very good service & a relaxing good quality night out",1
charlie brett's at the allerton,Yorkshire,service,Great food and friendly attentive service,1
charlie brett's at the allerton,Yorkshire,service,"Food was great , service excellent",1
charlie brett's at the allerton,Yorkshire,restaurant,We do not eat in the main restaurant but in a function room on the same site and the restaurant does the catering.Last week is meal was pretty dire,-1
charlie brett's at the allerton,Yorkshire,restaurant,If this restaurant is owners had any sense they would regard this as a shop window and show how good they are,1
charlie brett's at the allerton,Yorkshire,restaurant,Me and my partner have come to this family restaurant and will keep going.It has become our little treat every months,1
charlie brett's at the allerton,Yorkshire,restaurant,My partner works in a restaurant and can be hard to please when eating out so this place really has it all,-1
charlie brett's at the allerton,Yorkshire,restaurant,We recently held my sons 13th birthday in the fantastic function room attached to the restaurant,1
charlie brett's at the allerton,Yorkshire,restaurant,"Sol is the guy who more than capably runs the operation and was fantastic from the start with nothing too much trouble ! Great food , good staff and they also have a great menu in the restaurant with the best fish and chips around ! ! ! Trust me try it !",1
charlie brett's at the allerton,Yorkshire,restaurant,Lovely Fish & Chips in a modern and clean restaurant,1
charlie brett's at the allerton,Yorkshire,food,"What can I say ... my family and I love this place ! Both management and staff are friendly and welcoming.The food is beautiful , well presented and full of flavour and taste",1
charlie brett's at the allerton,Yorkshire,food,"All in all - great food , very good service & a relaxing good quality night out",1
charlie brett's at the allerton,Yorkshire,food,"I have quite a few food allergies and they always accommodate the dish or suggested something else.The food is excellent with the menu regularly changing and delightful specials , in particular the fish dishes",1
charlie brett's at the allerton,Yorkshire,food,Great food and friendly attentive service,1
charlie brett's at the allerton,Yorkshire,food,"Sol is the guy who more than capably runs the operation and was fantastic from the start with nothing too much trouble ! Great food , good staff and they also have a great menu in the restaurant with the best fish and chips around ! ! ! Trust me try it !",1
charlie brett's at the allerton,Yorkshire,price,This was served with oven chips and very watery vegetables.The dessert of bakewell tart was OK although it was clear that some kind of cheap packet mix custard had been used.Now we only pay £16 for this and that is not much these days ( many of us would pay a bit more for something edible ) but even at that price I must ask if none of the cooks have any pride in their work ? How awful it must be to go into a working environment in which you simply do not give a damn.The crazy thing is that we are anywhere between 30 and 50 middle aged mostly quite affluent men,-1
charlie brett's at the allerton,Yorkshire,quality,"All in all - great food , very good service & a relaxing good quality night out",1
bengal brasserie,Yorkshire,atmosphere,"Visited with a table of 14 people for our Xmas do , despite it been a very busy the service was spot on , food was lovely , great atmosphere All in all a great place to eat , highly recommend .",1
bengal brasserie,Yorkshire,service,"Great food and service from Shakeele and the rest of the team , with out a doubt the best indian restaurant I ’ ve been to in Leeds !",1
bengal brasserie,Yorkshire,service,Amazing food and great service from Shakeel and the rest of the staff tonight,1
bengal brasserie,Yorkshire,service,Attentive service and nice environment,1
bengal brasserie,Yorkshire,service,Excellent food and service,1
bengal brasserie,Yorkshire,service,"Visited with a table of 14 people for our Xmas do , despite it been a very busy the service was spot on , food was lovely , great atmosphere All in all a great place to eat , highly recommend .",1
bengal brasserie,Yorkshire,service,"Excellent food , 10/10 service",1
bengal brasserie,Yorkshire,food,Fantastic food too,1
bengal brasserie,Yorkshire,food,"Great food and service from Shakeele and the rest of the team , with out a doubt the best indian restaurant I ’ ve been to in Leeds !",1
bengal brasserie,Yorkshire,food,Amazing food and great service from Shakeel and the rest of the staff tonight,1
bengal brasserie,Yorkshire,food,Excellent food and service,1
bengal brasserie,Yorkshire,food,"Visited with a table of 14 people for our Xmas do , despite it been a very busy the service was spot on , food was lovely , great atmosphere All in all a great place to eat , highly recommend .",1
bengal brasserie,Yorkshire,food,"Excellent food , 10/10 service",1
bengal brasserie,Yorkshire,way,"Fantastic restaurant ! ! Food is excellent , lovely furnished restaurant and the hospitality is 10/10 ! Staff go out of their way to make your experience amazing even when it is super busy you still get the care and attention from staff ! After our meal the staff even gave us a free drink to say thank you",1
bengal brasserie,Yorkshire,way,Booked table for myself and my son Tuesday 11 December at 5.20 on way to the theatre for 7pm.Very nice welcome I ordered salmon tika my son sea bass tika arrived at 5.50 my salmon was ok sea bass was really tiny bit disappointing,1
